updateddate,addeddate,reporttime,id,icu_np_v,er_suspro,hfhudcode,mechvent_v,beds_ward_v,icu_np_o,mechvent_o,icu_wnp_v,isolbed_o,adm_suspro,beds_ward_o,er_confirm,reportdate,adm_confirm,icu_wnp_o,isolbed_v,cfname
2020-03-27 11:08:11,2020-03-27 11:08:11,1,96,0,1,DOH000000000005986,1,0,0,0,1,0,1,0,0,2020-03-27,0,0,1,"NAZARENUS COLLEGE AND HOSPITAL FOUNDATION, INC."
2020-03-29 12:00:22,2020-03-29 12:00:22,2,469,0,2,DOH000000000005986,1,1,0,0,1,0,0,0,0,2020-03-29,0,0,1,"NAZARENUS COLLEGE AND HOSPITAL FOUNDATION, INC."
2020-04-14 9:23:18,2020-04-14 9:23:18,1,12622,0,0,DOH000000000005986,1,2,0,0,2,0,0,0,0,2020-04-14,0,0,1,"NAZARENUS COLLEGE AND HOSPITAL FOUNDATION, INC."
2020-03-30 12:28:04,2020-03-30 12:28:04,2,764,0,2,DOH000000000005986,1,1,0,0,1,0,0,0,0,2020-03-30,0,0,1,"NAZARENUS COLLEGE AND HOSPITAL FOUNDATION, INC."
2020-04-02 8:28:59,2020-04-02 8:28:59,3,2320,0,2,DOH000000000005986,1,1,0,0,1,0,0,0,0,2020-04-02,0,0,1,"NAZARENUS COLLEGE AND HOSPITAL FOUNDATION, INC."
2020-04-04 16:45:16,2020-04-04 16:45:16,3,3462,0,2,DOH000000000005986,1,1,0,0,1,0,0,0,0,2020-04-04,0,0,1,"NAZARENUS COLLEGE AND HOSPITAL FOUNDATION, INC."
2020-03-28 9:25:13,2020-03-28 9:25:13,1,224,0,2,DOH000000000005986,1,1,0,0,1,0,0,0,0,2020-03-28,0,0,1,"NAZARENUS COLLEGE AND HOSPITAL FOUNDATION, INC."
2020-04-15 8:02:13,2020-04-15 8:02:13,1,13781,0,0,DOH000000000005986,1,2,0,0,2,0,0,0,0,2020-04-15,0,0,1,"NAZARENUS COLLEGE AND HOSPITAL FOUNDATION, INC."
2020-04-11 12:03:02,2020-04-11 12:03:02,2,9318,0,0,DOH000000000005986,1,2,0,0,2,0,0,0,0,2020-04-11,0,0,1,"NAZARENUS COLLEGE AND HOSPITAL FOUNDATION, INC."
2020-04-01 3:17:45,2020-04-01 3:17:45,1,1681,0,0,DOH000000000005988,0,0,0,0,0,0,0,0,0,2020-04-01,0,0,1,ALBOR DISTRICT HOSPITAL
2020-04-08 16:23:26,2020-04-08 16:23:26,3,6628,0,0,DOH000000000005988,0,0,0,0,0,0,0,0,0,2020-04-08,0,0,1,ALBOR DISTRICT HOSPITAL
2020-04-03 8:09:56,2020-04-03 8:09:56,1,2412,0,0,DOH000000000005988,0,0,0,0,0,0,0,0,0,2020-04-03,0,0,1,ALBOR DISTRICT HOSPITAL
2020-04-13 8:11:28,2020-04-13 8:11:28,1,11087,0,0,DOH000000000005988,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,1,ALBOR DISTRICT HOSPITAL
2020-04-14 9:00:56,2020-04-14 9:00:56,1,12578,0,0,DOH000000000005988,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,1,ALBOR DISTRICT HOSPITAL
2020-04-15 8:30:40,2020-04-15 8:30:40,1,13952,0,0,DOH000000000005988,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,1,ALBOR DISTRICT HOSPITAL
2020-04-07 8:53:31,2020-04-07 8:53:31,1,5148,0,0,DOH000000000005988,0,0,0,0,0,0,0,0,0,2020-04-07,0,0,1,ALBOR DISTRICT HOSPITAL
2020-04-02 9:35:46,2020-04-02 9:35:46,1,1996,0,0,DOH000000000005991,0,0,0,0,0,0,0,0,0,2020-04-02,0,0,4,ANDOT MEDICAL CLINIC
2020-04-11 8:35:27,2020-04-11 8:35:27,1,9027,0,0,DOH000000000005991,0,0,0,0,0,0,0,0,0,2020-04-11,0,0,4,ANDOT MEDICAL CLINIC
2020-03-30 9:30:20,2020-03-30 9:30:20,1,680,0,0,DOH000000000005991,0,0,0,0,0,0,0,0,0,2020-03-30,0,0,4,ANDOT MEDICAL CLINIC
2020-04-08 8:41:43,2020-04-08 8:41:43,1,6025,0,0,DOH000000000005991,0,0,0,0,0,0,0,0,0,2020-04-08,0,0,4,ANDOT MEDICAL CLINIC
2020-04-06 9:13:59,2020-04-06 9:13:59,1,4341,0,0,DOH000000000005991,0,0,0,0,0,0,0,0,0,2020-04-06,0,0,4,ANDOT MEDICAL CLINIC
2020-04-09 9:29:00,2020-04-09 9:29:00,1,7069,0,0,DOH000000000005991,0,0,0,0,0,0,0,0,0,2020-04-09,0,0,4,ANDOT MEDICAL CLINIC
2020-04-01 8:52:44,2020-04-01 8:52:44,1,1462,0,0,DOH000000000005991,0,0,0,0,0,0,0,0,0,2020-04-01,0,0,4,ANDOT MEDICAL CLINIC
2020-04-12 8:51:20,2020-04-12 8:51:20,1,10136,0,0,DOH000000000005991,0,0,0,0,0,0,0,0,0,2020-04-12,0,0,4,ANDOT MEDICAL CLINIC
2020-04-03 11:13:01,2020-04-03 11:13:01,1,2567,0,0,DOH000000000005991,0,0,0,0,0,0,0,0,0,2020-04-03,0,0,4,ANDOT MEDICAL CLINIC
2020-04-13 8:45:36,2020-04-13 8:45:36,1,11200,0,0,DOH000000000005991,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,4,ANDOT MEDICAL CLINIC
2020-04-14 9:17:08,2020-04-14 9:17:08,1,12611,0,0,DOH000000000005991,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,4,ANDOT MEDICAL CLINIC
2020-04-15 6:39:14,2020-04-15 6:39:14,1,13612,0,0,DOH000000000005991,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,4,ANDOT MEDICAL CLINIC
2020-03-27 9:07:58,2020-03-27 9:07:58,1,73,9,0,DOH000000000005991,0,0,0,0,0,0,0,9,0,2020-03-27,0,0,0,ANDOT MEDICAL CLINIC
2020-04-05 8:54:11,2020-04-05 8:54:11,1,3682,0,0,DOH000000000005991,0,0,0,0,0,0,0,0,0,2020-04-05,0,0,4,ANDOT MEDICAL CLINIC
2020-04-07 7:49:59,2020-04-07 7:49:59,1,4999,0,0,DOH000000000005991,0,0,0,0,0,0,0,0,0,2020-04-07,0,0,4,ANDOT MEDICAL CLINIC
2020-04-14 17:23:50,2020-04-14 17:23:50,3,13494,0,0,DOH000000000006002,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,5,CAMP SIONGCO STATION HOSPITAL
2020-04-02 5:04:56,2020-04-02 5:04:56,3,2289,0,0,DOH000000000006003,8,0,0,4,9,0,0,0,0,2020-04-02,0,3,3,"CAPITOL UNIVERSITY MEDICAL CENTER FOUNDATION OF CAGAYAN, INC"
2020-04-10 12:46:56,2020-04-10 12:46:56,2,8350,0,0,DOH000000000006015,0,0,0,0,0,0,0,0,0,2020-04-10,0,0,1,DR. ROGELIO M. GARCIA MEMORIAL HOSPITAL
2020-04-12 16:33:55,2020-04-12 16:33:55,3,10758,0,0,DOH000000000006015,0,0,0,0,0,0,0,0,0,2020-04-12,0,0,1,DR. ROGELIO M. GARCIA MEMORIAL HOSPITAL
2020-04-09 16:34:09,2020-04-09 16:34:09,3,7659,0,0,DOH000000000006015,0,0,0,0,0,0,0,0,0,2020-04-09,0,0,1,DR. ROGELIO M. GARCIA MEMORIAL HOSPITAL
2020-04-11 13:21:07,2020-04-11 13:21:07,2,9447,0,0,DOH000000000006015,0,0,0,0,0,0,0,0,0,2020-04-11,0,0,1,DR. ROGELIO M. GARCIA MEMORIAL HOSPITAL
2020-04-15 14:28:19,2020-04-15 14:28:19,2,14628,0,0,DOH000000000006015,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,1,DR. ROGELIO M. GARCIA MEMORIAL HOSPITAL
2020-04-14 13:50:42,2020-04-14 13:50:42,2,13068,0,0,DOH000000000006015,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,1,DR. ROGELIO M. GARCIA MEMORIAL HOSPITAL
2020-04-02 10:44:35,2020-04-02 10:44:35,1,2030,0,0,DOH000000000006019,1,0,0,0,0,0,0,0,0,2020-04-02,0,0,2,J. CABAHUG HOSPITAL
2020-04-14 13:20:03,2020-04-14 13:20:03,2,13026,0,0,DOH000000000006019,1,0,0,0,0,0,0,0,0,2020-04-14,0,0,1,J. CABAHUG HOSPITAL
2020-04-15 10:29:19,2020-04-15 10:29:19,1,14174,0,0,DOH000000000006019,1,0,0,0,0,0,0,0,0,2020-04-15,0,0,1,J. CABAHUG HOSPITAL
2020-03-31 11:26:15,2020-03-31 11:26:15,1,1088,0,0,DOH000000000006019,1,0,0,0,0,0,0,0,0,2020-03-31,0,0,2,J. CABAHUG HOSPITAL
2020-04-13 16:15:54,2020-04-13 16:15:54,3,11953,0,0,DOH000000000006019,1,0,0,0,0,0,0,0,0,2020-04-13,0,0,1,J. CABAHUG HOSPITAL
2020-04-03 10:45:42,2020-04-03 10:45:42,1,2558,0,0,DOH000000000006019,1,0,0,0,0,0,0,0,0,2020-04-03,0,0,2,J. CABAHUG HOSPITAL
2020-04-06 15:43:28,2020-04-06 15:43:28,3,4715,0,0,DOH000000000006019,1,0,0,0,0,0,0,0,0,2020-04-06,0,0,1,J. CABAHUG HOSPITAL
2020-03-30 15:42:38,2020-03-30 15:42:38,3,819,0,0,DOH000000000006019,1,0,0,0,0,0,0,0,0,2020-03-30,0,0,1,J. CABAHUG HOSPITAL
2020-04-01 11:24:09,2020-04-01 11:24:09,1,1548,0,0,DOH000000000006019,1,0,0,0,0,0,0,0,0,2020-04-01,0,0,2,J. CABAHUG HOSPITAL
2020-04-08 18:29:30,2020-04-08 18:29:30,3,6725,0,0,DOH000000000006020,0,0,0,0,0,0,0,0,0,2020-04-08,0,0,0,JASAAN MUNICIPAL HOSPITAL
2020-04-15 7:07:27,2020-04-15 7:07:27,1,13634,0,0,DOH000000000006020,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,JASAAN MUNICIPAL HOSPITAL
2020-04-09 13:49:39,2020-04-09 13:49:39,2,7412,0,0,DOH000000000006020,0,0,0,0,0,0,0,0,0,2020-04-09,0,0,0,JASAAN MUNICIPAL HOSPITAL
2020-04-10 11:46:29,2020-04-10 11:46:29,2,8176,0,0,DOH000000000006020,0,0,0,0,0,0,0,0,0,2020-04-10,0,0,0,JASAAN MUNICIPAL HOSPITAL
2020-04-13 21:53:04,2020-04-13 21:53:04,3,12144,0,0,DOH000000000006020,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,0,JASAAN MUNICIPAL HOSPITAL
2020-04-14 8:42:33,2020-04-14 8:42:33,1,12522,0,0,DOH000000000006020,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,0,JASAAN MUNICIPAL HOSPITAL
2020-04-07 11:33:38,2020-04-07 11:33:38,2,5310,0,0,DOH000000000006020,0,0,0,0,0,0,0,0,0,2020-04-07,0,0,0,JASAAN MUNICIPAL HOSPITAL
2020-04-09 12:23:15,2020-04-09 12:23:15,2,7320,0,0,DOH000000000006029,0,0,0,0,0,0,0,0,0,2020-04-09,0,0,0,M. SIMON HOSPITAL & PHARMACY
2020-04-07 16:35:44,2020-04-07 16:35:44,3,5709,0,0,DOH000000000006029,0,0,0,0,0,0,0,0,0,2020-04-07,0,0,0,M. SIMON HOSPITAL & PHARMACY
2020-04-13 12:43:42,2020-04-13 12:43:42,2,11606,0,0,DOH000000000006029,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,0,M. SIMON HOSPITAL & PHARMACY
2020-04-06 16:15:02,2020-04-06 16:15:02,3,4811,0,0,DOH000000000006029,0,0,0,0,0,0,0,0,0,2020-04-06,0,0,0,M. SIMON HOSPITAL & PHARMACY
2020-04-03 16:40:52,2020-04-03 16:40:52,3,2872,0,0,DOH000000000006029,0,0,0,0,0,0,0,0,0,2020-04-03,0,0,0,M. SIMON HOSPITAL & PHARMACY
2020-04-04 16:53:13,2020-04-04 16:53:13,3,3474,0,0,DOH000000000006029,0,0,0,0,0,0,0,0,0,2020-04-04,0,0,0,M. SIMON HOSPITAL & PHARMACY
2020-04-05 16:44:38,2020-04-05 16:44:38,3,4057,0,0,DOH000000000006029,0,0,0,0,0,0,0,0,0,2020-04-05,0,0,0,M. SIMON HOSPITAL & PHARMACY
2020-04-15 9:55:04,2020-04-15 9:55:04,1,14144,0,0,DOH000000000006029,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,M. SIMON HOSPITAL & PHARMACY
2020-04-10 8:30:30,2020-04-10 8:30:30,1,7905,0,0,DOH000000000006029,0,0,0,0,0,0,0,0,0,2020-04-10,0,0,0,M. SIMON HOSPITAL & PHARMACY
2020-04-08 12:27:23,2020-04-08 12:27:23,2,6307,0,0,DOH000000000006029,0,0,0,0,0,0,0,0,0,2020-04-08,0,0,0,M. SIMON HOSPITAL & PHARMACY
2020-04-14 12:43:59,2020-04-14 12:43:59,2,12970,0,0,DOH000000000006029,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,0,M. SIMON HOSPITAL & PHARMACY
2020-04-06 16:43:59,2020-04-06 16:43:59,3,4857,0,0,DOH000000000006046,4,4,0,1,4,0,1,0,0,2020-04-06,0,0,4,NATIONAL CHILDREN?S HOSPITAL
2020-04-09 16:24:37,2020-04-09 16:24:37,3,7635,0,0,DOH000000000006049,4,0,0,0,4,0,4,0,0,2020-04-09,4,0,0,NORTHERN MINDANAO MEDICAL CENTER
2020-04-10 17:26:39,2020-04-10 17:26:39,3,8727,0,0,DOH000000000006049,0,3,0,0,0,0,6,6,0,2020-04-10,1,0,0,NORTHERN MINDANAO MEDICAL CENTER
2020-04-10 9:43:57,2020-04-10 9:43:57,1,8055,6,0,DOH000000000006053,1,0,0,0,0,0,0,0,0,2020-04-10,0,0,3,THE OSPA-FARMERS? MEDICAL CENTER
2020-03-27 9:32:21,2020-03-27 9:32:21,1,82,0,0,DOH000000000006053,1,0,0,0,4,0,0,0,0,2020-03-27,0,2,3,THE OSPA-FARMERS? MEDICAL CENTER
2020-03-30 8:45:44,2020-03-30 8:45:44,1,648,0,0,DOH000000000006053,1,0,0,0,5,0,0,0,0,2020-03-30,0,1,3,THE OSPA-FARMERS? MEDICAL CENTER
2020-04-14 9:41:28,2020-04-14 9:41:28,1,12642,0,0,DOH000000000006053,1,0,0,0,6,0,0,0,0,2020-04-14,0,4,3,THE OSPA-FARMERS? MEDICAL CENTER
2020-03-31 8:37:22,2020-03-31 8:37:22,1,996,0,0,DOH000000000006053,1,0,0,0,4,0,0,0,0,2020-03-31,0,2,3,THE OSPA-FARMERS? MEDICAL CENTER
2020-03-26 9:47:46,2020-03-26 9:47:46,1,20,0,0,DOH000000000006053,1,0,0,0,0,0,0,0,0,2020-03-26,0,0,3,THE OSPA-FARMERS? MEDICAL CENTER
2020-04-12 10:48:03,2020-04-12 10:48:03,1,10257,0,0,DOH000000000006053,1,0,0,0,6,0,0,0,0,2020-04-12,0,0,3,THE OSPA-FARMERS? MEDICAL CENTER
2020-04-11 9:03:51,2020-04-11 9:03:51,1,9089,0,0,DOH000000000006053,1,0,0,0,6,0,0,0,0,2020-04-11,0,0,3,THE OSPA-FARMERS? MEDICAL CENTER
2020-03-28 9:52:19,2020-03-28 9:52:19,1,231,0,0,DOH000000000006053,1,0,0,0,4,0,0,0,0,2020-03-28,0,2,3,THE OSPA-FARMERS? MEDICAL CENTER
2020-04-08 7:52:36,2020-04-08 7:52:36,1,5874,0,0,DOH000000000006053,1,0,0,0,4,0,0,0,0,2020-04-08,0,2,0,THE OSPA-FARMERS? MEDICAL CENTER
2020-04-13 11:52:12,2020-04-13 11:52:12,2,11455,0,0,DOH000000000006060,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,0,SURIGAO DEL NORTE PROVINCIAL HOSPITAL
2020-04-12 11:58:09,2020-04-12 11:58:09,2,10365,0,0,DOH000000000006060,0,0,0,0,0,0,0,0,0,2020-04-12,0,0,0,SURIGAO DEL NORTE PROVINCIAL HOSPITAL
2020-04-15 8:08:12,2020-04-15 8:08:12,1,13832,0,0,DOH000000000006060,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,SURIGAO DEL NORTE PROVINCIAL HOSPITAL
2020-04-11 12:05:27,2020-04-11 12:05:27,2,9326,0,0,DOH000000000006060,0,0,0,0,0,0,0,0,0,2020-04-11,0,0,0,SURIGAO DEL NORTE PROVINCIAL HOSPITAL
2020-04-08 16:07:58,2020-04-08 16:07:58,3,6574,0,0,DOH000000000006060,0,0,0,0,0,0,0,0,0,2020-04-08,0,0,0,SURIGAO DEL NORTE PROVINCIAL HOSPITAL
2020-04-14 11:38:24,2020-04-14 11:38:24,2,12773,0,0,DOH000000000006060,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,0,SURIGAO DEL NORTE PROVINCIAL HOSPITAL
2020-04-09 16:03:00,2020-04-09 16:03:00,3,7560,0,0,DOH000000000006060,0,0,0,0,0,0,0,0,0,2020-04-09,0,0,0,SURIGAO DEL NORTE PROVINCIAL HOSPITAL
2020-04-10 11:54:22,2020-04-10 11:54:22,2,8200,0,0,DOH000000000006060,0,0,0,0,0,0,0,0,0,2020-04-10,0,0,0,SURIGAO DEL NORTE PROVINCIAL HOSPITAL
2020-03-26 8:47:49,2020-03-26 8:35:27,1,11,0,0,DOH000000000006490,0,0,0,0,0,0,0,0,0,2020-03-26,0,0,2,NABILOG COMMUNITY PRIMARY HOSPITAL
2020-03-30 9:56:34,2020-03-30 9:56:34,1,691,0,0,DOH000000000006490,0,0,0,0,0,0,0,0,0,2020-03-30,0,0,2,NABILOG COMMUNITY PRIMARY HOSPITAL
2020-04-07 16:06:42,2020-04-07 16:06:42,3,5633,0,0,DOH000000000006493,0,0,0,0,0,0,0,0,0,2020-04-07,0,0,0,Eversley Childs Sanitarium
2020-03-31 10:07:15,2020-03-31 9:56:55,1,1056,0,0,DOH000000000006493,0,0,0,0,0,0,0,0,0,2020-03-31,0,0,1,Eversley Childs Sanitarium
2020-04-13 18:49:37,2020-04-13 18:49:37,3,12121,0,0,DOH000000000006493,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,0,Eversley Childs Sanitarium
2020-04-10 15:58:51,2020-04-10 15:58:51,3,8557,0,0,DOH000000000006493,0,0,0,0,0,0,0,0,0,2020-04-10,0,0,0,Eversley Childs Sanitarium
2020-04-09 15:49:13,2020-04-09 15:49:13,3,7493,0,0,DOH000000000006493,0,0,0,0,0,0,0,0,0,2020-04-09,0,0,0,Eversley Childs Sanitarium
2020-04-12 13:30:39,2020-04-12 13:30:39,2,10508,0,0,DOH000000000006493,0,0,0,0,0,0,0,0,0,2020-04-12,0,0,0,Eversley Childs Sanitarium
2020-04-08 16:10:50,2020-04-08 16:10:50,3,6591,0,0,DOH000000000006493,0,0,0,0,0,0,0,0,0,2020-04-08,0,0,0,Eversley Childs Sanitarium
2020-04-15 12:32:07,2020-04-15 12:32:07,2,14465,0,0,DOH000000000006493,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,1,Eversley Childs Sanitarium
2020-04-14 15:46:24,2020-04-14 15:46:24,3,13196,0,0,DOH000000000006493,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,0,Eversley Childs Sanitarium
2020-04-06 15:22:11,2020-04-06 15:22:11,3,4695,0,0,DOH000000000006493,0,3,0,0,0,0,0,0,0,2020-04-06,0,0,12,Eversley Childs Sanitarium
2020-04-12 12:02:30,2020-04-12 12:02:30,2,10380,0,0,DOH000000000006497,0,0,0,0,0,0,0,0,0,2020-04-12,0,6,0,"DE VERA MEDICAL CENTER, INC."
2020-04-14 12:04:11,2020-04-14 12:04:11,2,12871,0,0,DOH000000000006497,0,0,0,0,2,0,0,0,0,2020-04-14,0,4,0,"DE VERA MEDICAL CENTER, INC."
2020-04-15 12:29:24,2020-04-15 12:29:24,2,14460,0,0,DOH000000000006497,0,0,0,0,2,0,0,0,0,2020-04-15,0,4,0,"DE VERA MEDICAL CENTER, INC."
2020-03-30 14:38:36,2020-03-30 14:38:36,2,805,0,0,DOH000000000006497,0,0,0,0,3,0,0,0,0,2020-03-30,0,3,0,"DE VERA MEDICAL CENTER, INC."
2020-04-07 16:07:42,2020-04-07 16:07:42,3,5639,0,0,DOH000000000006497,0,0,0,0,0,0,0,0,0,2020-04-07,0,6,0,"DE VERA MEDICAL CENTER, INC."
2020-04-13 8:06:36,2020-04-13 8:06:36,1,11061,0,0,DOH000000000006497,0,0,0,0,2,0,0,0,0,2020-04-13,0,4,0,"DE VERA MEDICAL CENTER, INC."
2020-03-27 9:08:38,2020-03-27 9:08:38,1,74,0,0,DOH000000000006497,0,0,0,0,3,0,0,0,0,2020-03-27,0,3,0,"DE VERA MEDICAL CENTER, INC."
2020-04-09 16:04:36,2020-04-09 16:04:36,3,7571,0,0,DOH000000000006497,0,0,0,0,0,0,0,0,0,2020-04-09,0,6,1,"DE VERA MEDICAL CENTER, INC."
2020-03-28 7:42:32,2020-03-28 7:42:32,1,182,0,0,DOH000000000006497,0,0,0,0,3,0,0,0,0,2020-03-28,0,3,0,"DE VERA MEDICAL CENTER, INC."
2020-03-29 8:01:32,2020-03-29 8:01:32,1,375,0,0,DOH000000000006497,0,0,0,0,3,0,0,0,0,2020-03-29,0,3,0,"DE VERA MEDICAL CENTER, INC."
2020-04-14 15:34:47,2020-04-14 15:34:47,3,13164,0,0,DOH000000000006513,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,0,CAUAYAN DISTRICT HOSPITAL
2020-04-15 13:26:53,2020-04-15 13:26:53,2,14566,0,0,DOH000000000006513,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,CAUAYAN DISTRICT HOSPITAL
2020-04-11 15:53:35,2020-04-11 15:53:35,3,9592,0,0,DOH000000000006551,0,0,0,0,0,0,0,0,0,2020-04-11,0,0,0,MILAGROS ALBANO DISTRICT HOSPITAL
2020-04-10 16:25:11,2020-04-10 16:25:11,3,8661,0,0,DOH000000000006551,0,0,0,0,0,0,0,0,0,2020-04-10,0,0,0,MILAGROS ALBANO DISTRICT HOSPITAL
2020-04-14 15:34:03,2020-04-14 15:34:03,3,13161,0,0,DOH000000000006551,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,0,MILAGROS ALBANO DISTRICT HOSPITAL
2020-04-13 16:17:46,2020-04-13 16:17:46,3,11958,0,0,DOH000000000006551,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,0,MILAGROS ALBANO DISTRICT HOSPITAL
2020-04-09 15:43:09,2020-04-09 15:43:09,3,7483,0,0,DOH000000000006551,0,0,0,0,0,0,0,0,0,2020-04-09,0,0,0,MILAGROS ALBANO DISTRICT HOSPITAL
2020-04-12 15:08:41,2020-04-12 15:08:41,3,10564,0,0,DOH000000000006551,0,0,0,0,0,0,0,0,0,2020-04-12,0,0,0,MILAGROS ALBANO DISTRICT HOSPITAL
2020-04-15 8:00:56,2020-04-15 8:00:56,1,13779,0,0,DOH000000000006551,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,MILAGROS ALBANO DISTRICT HOSPITAL
2020-04-08 16:27:09,2020-04-08 16:27:09,3,6636,0,0,DOH000000000006551,0,0,0,0,0,0,0,0,0,2020-04-08,0,0,0,MILAGROS ALBANO DISTRICT HOSPITAL
2020-04-15 12:51:11,2020-04-15 12:51:11,2,14512,0,0,DOH000000000006553,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,BRIGADIER GENERAL BENITO N. EBUEN AIR BASE HOSPITAL
2020-04-15 10:37:50,2020-04-15 10:37:50,2,14181,0,0,DOH000000000006558,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,RABARA CLINIC AND HOSPITAL
2020-04-10 16:22:54,2020-04-10 16:22:54,3,8655,0,0,DOH000000000006572,0,0,0,0,0,0,0,6,0,2020-04-10,0,0,0,"FEDERICO ROMAN TIRADOR, SR. MEMORIAL DISTRICT HOSPITAL"
2020-04-07 11:32:45,2020-04-07 11:32:45,2,5306,0,0,DOH000000000006572,0,0,0,0,0,0,0,0,0,2020-04-07,0,0,6,"FEDERICO ROMAN TIRADOR, SR. MEMORIAL DISTRICT HOSPITAL"
2020-04-13 16:57:46,2020-04-13 16:57:46,3,12045,0,0,DOH000000000006576,0,0,0,0,0,0,0,0,0,2020-04-13,0,0,0,SALUG VALLEY MEDICAL CENTER
2020-04-11 16:16:22,2020-04-11 16:16:22,3,9666,0,0,DOH000000000006576,0,0,0,0,0,0,0,0,0,2020-04-11,0,0,0,SALUG VALLEY MEDICAL CENTER
2020-04-08 12:54:27,2020-04-08 12:54:27,2,6356,0,0,DOH000000000006576,0,0,0,0,0,0,0,0,0,2020-04-08,0,0,0,SALUG VALLEY MEDICAL CENTER
2020-04-06 16:18:48,2020-04-06 16:18:48,3,4820,0,0,DOH000000000006576,0,0,0,0,0,0,0,0,0,2020-04-06,0,0,0,SALUG VALLEY MEDICAL CENTER
2020-04-04 16:25:42,2020-04-04 16:25:42,3,3431,0,0,DOH000000000006576,0,0,0,0,0,0,0,0,0,2020-04-04,0,0,0,SALUG VALLEY MEDICAL CENTER
2020-04-12 11:43:20,2020-04-12 11:43:20,2,10331,0,0,DOH000000000006576,0,0,0,0,0,0,0,0,0,2020-04-12,0,0,0,SALUG VALLEY MEDICAL CENTER
2020-03-31 8:01:41,2020-03-31 8:01:41,1,950,0,0,DOH000000000006576,0,0,0,0,0,0,0,0,0,2020-03-31,0,0,0,SALUG VALLEY MEDICAL CENTER
2020-04-05 16:33:26,2020-04-05 16:33:26,3,4043,0,0,DOH000000000006576,0,0,0,0,0,0,0,0,0,2020-04-05,0,0,0,SALUG VALLEY MEDICAL CENTER
2020-04-14 16:15:05,2020-04-14 16:15:05,3,13352,0,0,DOH000000000006576,0,0,0,0,0,0,0,0,0,2020-04-14,0,0,0,SALUG VALLEY MEDICAL CENTER
2020-03-30 18:06:10,2020-03-30 18:06:10,3,888,0,0,DOH000000000006576,0,0,0,0,0,0,0,0,0,2020-03-30,0,0,0,SALUG VALLEY MEDICAL CENTER
2020-04-01 8:10:01,2020-04-01 8:10:01,1,1401,0,0,DOH000000000006576,0,0,0,0,0,0,0,0,0,2020-04-01,0,0,0,SALUG VALLEY MEDICAL CENTER
2020-04-15 8:20:55,2020-04-15 8:20:55,1,13906,0,0,DOH000000000006576,0,0,0,0,0,0,0,0,0,2020-04-15,0,0,0,SALUG VALLEY MEDICAL CENTER
2020-04-03 8:05:29,2020-04-03 8:05:29,1,2398,0,0,DOH000000000006576,0,0,0,0,0,0,0,0,0,2020-04-03,0,0,0,SALUG VALLEY MEDICAL CENTER
2020-04-07 12:54:55,2020-04-07 12:54:55,2,5457,0,0,DOH000000000006576,0,0,0,0,0,0,0,0,0,2020-04-07,0,0,0,SALUG VALLEY MEDICAL CENTER
2020-04-02 9:52:49,2020-04-02 9:52:49,1,2004,0,0,DOH000000000006576,0,0,0,0,0,0,0,0,0,2020-04-02,0,0,0,SALUG VALLEY MEDICAL CENTER
2020-04-12 17:35:49,2020-04-12 17:35:49,3,10808,0,0,DOH000000000006592,7,0,0,0,2,0,3,0,0,2020-04-12,0,2,0,SOUTH COTABATO PROVINCIAL HOSPITAL
2020-04-10 17:38:05,2020-04-10 17:38:05,3,8739,0,0,DOH000000000006592,7,0,0,0,2,0,0,0,0,2020-04-10,3,2,0,SOUTH COTABATO PROVINCIAL HOSPITAL
2020-04-03 16:34:57,2020-04-03 16:34:57,3,2863,0,0,DOH000000000006592,0,0,0,0,1,0,3,0,0,2020-04-03,0,3,0,SOUTH COTABATO PROVINCIAL HOSPITAL
2020-04-06 18:15:36,2020-04-06 18:15:36,3,4915,0,0,DOH000000000006592,0,0,0,0,2,0,3,0,0,2020-04-06,0,2,0,SOUTH COTABATO PROVINCIAL HOSPITAL
