updateddate,addeddate,reportdate,icu_np_o,beds_ward_v,isolbed_o,icu_wnp_v,hfhudcode,beds_ward_o,id,reporttime,icu_np_v,mechvent_o,mechvent_v,isolbed_v,icu_wnp_o,cfname
4/9/2020 10:35,4/9/2020 10:35,4/9/2020,0,0,0,1,DOH000000000007708,0,7118,1,0,0,0,1,0,PAGADIAN DOCTORS HOSPITAL
4/7/2020 16:44,4/7/2020 16:44,4/7/2020,1,0,0,0,DOH000000000007708,0,5719,3,1,0,0,1,0,PAGADIAN DOCTORS HOSPITAL
4/6/2020 12:03,4/6/2020 12:03,4/6/2020,0,0,0,0,DOH000000000007708,0,4519,2,1,0,0,1,0,PAGADIAN DOCTORS HOSPITAL
4/7/2020 16:28,4/7/2020 16:28,4/7/2020,0,0,0,0,DOH000000000007710,0,5697,3,0,0,0,3,0,IPIL DOCTOR'S HOSPITAL
4/14/2020 12:41,4/14/2020 12:41,4/14/2020,0,0,0,0,DOH000000000007710,0,12963,2,0,0,0,3,0,IPIL DOCTOR'S HOSPITAL
4/13/2020 16:45,4/13/2020 16:45,4/13/2020,0,0,0,0,DOH000000000007710,0,12016,3,0,0,0,3,0,IPIL DOCTOR'S HOSPITAL
4/9/2020 12:33,4/9/2020 12:33,4/9/2020,0,0,0,0,DOH000000000007710,0,7343,2,0,0,0,3,0,IPIL DOCTOR'S HOSPITAL
4/10/2020 11:58,4/10/2020 11:58,4/10/2020,0,0,0,0,DOH000000000007710,0,8214,2,0,0,0,3,0,IPIL DOCTOR'S HOSPITAL
4/12/2020 15:57,4/12/2020 15:57,4/12/2020,0,0,0,0,DOH000000000007710,0,10644,3,0,0,0,3,0,IPIL DOCTOR'S HOSPITAL
4/11/2020 7:52,4/11/2020 7:52,4/11/2020,0,0,0,0,DOH000000000007710,0,8895,1,0,0,0,3,0,IPIL DOCTOR'S HOSPITAL
4/6/2020 17:09,4/6/2020 17:09,4/6/2020,0,0,0,0,DOH000000000007710,0,4879,3,0,0,0,3,0,IPIL DOCTOR'S HOSPITAL
4/8/2020 16:28,4/8/2020 16:28,4/8/2020,0,0,0,0,DOH000000000007710,0,6638,3,0,0,0,3,0,IPIL DOCTOR'S HOSPITAL
4/13/2020 15:15,4/13/2020 15:15,4/13/2020,0,0,0,0,DOH000000000007711,0,11759,3,0,0,0,1,0,LANCETA MEDICAL HOSPITAL
4/6/2020 15:40,4/6/2020 15:40,4/6/2020,0,0,0,0,DOH000000000007711,0,4711,3,0,0,0,1,0,LANCETA MEDICAL HOSPITAL
4/14/2020 11:35,4/14/2020 11:35,4/14/2020,0,0,0,0,DOH000000000007711,0,12762,2,0,0,0,1,0,LANCETA MEDICAL HOSPITAL
4/5/2020 16:55,4/5/2020 16:55,4/5/2020,0,0,0,0,DOH000000000007711,0,4071,3,0,0,0,1,0,LANCETA MEDICAL HOSPITAL
4/7/2020 15:35,4/7/2020 15:35,4/7/2020,0,0,0,0,DOH000000000007711,0,5568,3,0,0,0,1,0,LANCETA MEDICAL HOSPITAL
4/4/2020 16:33,4/4/2020 16:33,4/4/2020,0,0,0,0,DOH000000000007711,0,3450,3,0,0,0,1,0,LANCETA MEDICAL HOSPITAL
4/3/2020 16:43,4/3/2020 16:43,4/3/2020,0,0,0,0,DOH000000000007711,0,2878,3,0,0,0,1,0,LANCETA MEDICAL HOSPITAL
4/12/2020 15:01,4/12/2020 15:01,4/12/2020,0,0,0,0,DOH000000000007711,0,10558,3,0,0,0,1,0,LANCETA MEDICAL HOSPITAL
4/11/2020 15:42,4/11/2020 15:42,4/11/2020,0,0,0,0,DOH000000000007711,0,9564,3,0,0,0,1,0,LANCETA MEDICAL HOSPITAL
4/8/2020 12:06,4/8/2020 12:06,4/8/2020,0,0,0,0,DOH000000000007711,0,6272,2,0,0,0,1,0,LANCETA MEDICAL HOSPITAL
4/9/2020 11:35,4/9/2020 11:35,4/9/2020,0,0,0,0,DOH000000000007711,0,7180,2,0,0,0,1,0,LANCETA MEDICAL HOSPITAL
4/10/2020 16:18,4/10/2020 16:18,4/10/2020,0,0,0,0,DOH000000000007711,0,8645,3,0,0,0,1,0,LANCETA MEDICAL HOSPITAL
4/4/2020 8:28,4/4/2020 8:28,4/4/2020,0,0,0,0,DOH000000000007733,0,3058,1,0,0,0,0,0,PANAMAO DISTRICT HOSPITAL
4/14/2020 8:52,4/14/2020 8:52,4/14/2020,0,0,0,0,DOH000000000007733,0,12553,1,0,0,0,0,0,PANAMAO DISTRICT HOSPITAL
4/4/2020 17:09,4/4/2020 17:09,4/4/2020,0,0,0,0,DOH000000000007971,0,3486,3,0,0,0,0,0,WILFREDO C. PALMA MEMORIAL HOSPITAL
4/5/2020 15:58,4/5/2020 15:58,4/5/2020,0,0,0,0,DOH000000000007971,0,3972,3,0,0,0,0,0,WILFREDO C. PALMA MEMORIAL HOSPITAL
4/7/2020 15:48,4/7/2020 15:48,4/7/2020,0,0,0,0,DOH000000000007971,0,5580,3,0,0,0,0,0,WILFREDO C. PALMA MEMORIAL HOSPITAL
4/10/2020 16:09,4/10/2020 16:09,4/10/2020,0,0,0,0,DOH000000000007971,0,8611,3,0,0,0,0,0,WILFREDO C. PALMA MEMORIAL HOSPITAL
4/6/2020 15:30,4/6/2020 15:30,4/6/2020,0,0,0,0,DOH000000000007971,0,4699,3,0,0,0,0,0,WILFREDO C. PALMA MEMORIAL HOSPITAL
4/12/2020 16:56,4/12/2020 16:56,4/12/2020,0,0,0,0,DOH000000000007971,0,10782,3,0,0,0,0,0,WILFREDO C. PALMA MEMORIAL HOSPITAL
4/14/2020 11:44,4/14/2020 11:44,4/14/2020,0,0,0,0,DOH000000000007971,0,12785,2,0,0,0,0,0,WILFREDO C. PALMA MEMORIAL HOSPITAL
4/13/2020 15:35,4/13/2020 15:35,4/13/2020,0,0,0,0,DOH000000000007971,0,11792,3,0,0,0,0,0,WILFREDO C. PALMA MEMORIAL HOSPITAL
4/11/2020 16:25,4/11/2020 16:25,4/11/2020,0,0,0,0,DOH000000000007971,0,9691,3,0,0,0,0,0,WILFREDO C. PALMA MEMORIAL HOSPITAL
4/9/2020 15:36,4/9/2020 15:36,4/9/2020,0,0,0,0,DOH000000000007971,0,7464,3,0,0,0,0,0,WILFREDO C. PALMA MEMORIAL HOSPITAL
4/8/2020 15:39,4/8/2020 15:39,4/8/2020,0,0,0,0,DOH000000000007971,0,6487,3,0,0,0,0,0,WILFREDO C. PALMA MEMORIAL HOSPITAL
4/1/2020 7:39,4/1/2020 7:39,4/1/2020,0,0,0,0,DOH000000000007972,0,1791,3,0,0,6,1,0,AISAH MEDICAL HOSPITAL
4/8/2020 16:48,4/8/2020 16:48,4/8/2020,0,0,0,4,DOH000000000007972,0,6679,3,0,0,0,0,0,AISAH MEDICAL HOSPITAL
4/3/2020 10:38,4/3/2020 10:38,4/3/2020,0,0,0,0,DOH000000000007972,0,2554,1,0,0,6,1,0,AISAH MEDICAL HOSPITAL
4/14/2020 11:15,4/14/2020 11:15,4/14/2020,0,0,0,4,DOH000000000007972,0,12718,1,0,0,0,0,1,AISAH MEDICAL HOSPITAL
3/31/2020 11:21,3/31/2020 11:21,3/31/2020,0,0,0,0,DOH000000000007972,0,1086,1,0,0,6,1,0,AISAH MEDICAL HOSPITAL
4/9/2020 14:56,4/9/2020 14:56,4/9/2020,0,0,0,4,DOH000000000007972,0,7447,2,0,0,0,0,0,AISAH MEDICAL HOSPITAL
3/30/2020 17:40,3/30/2020 17:40,3/30/2020,0,0,0,0,DOH000000000007972,0,874,3,0,0,6,1,0,AISAH MEDICAL HOSPITAL
4/4/2020 11:14,4/4/2020 11:14,4/4/2020,0,0,0,2,DOH000000000007972,0,3167,1,0,0,0,0,2,AISAH MEDICAL HOSPITAL
4/2/2020 10:43,4/2/2020 10:43,4/2/2020,0,0,0,0,DOH000000000007972,0,2028,1,0,0,6,1,0,AISAH MEDICAL HOSPITAL
4/13/2020 13:31,4/13/2020 13:31,4/13/2020,0,0,0,4,DOH000000000007972,0,11671,1,0,0,0,0,0,AISAH MEDICAL HOSPITAL
4/7/2020 14:54,4/7/2020 14:54,4/7/2020,0,0,0,0,DOH000000000007972,0,5532,1,0,0,0,0,0,AISAH MEDICAL HOSPITAL
3/31/2020 10:55,3/31/2020 10:55,3/31/2020,0,0,0,0,DOH000000000007977,0,1073,2,0,0,1,1,0,ANECITO T. PESANTE SR. MEMORIAL HOSPITAL CO.
4/13/2020 13:33,4/13/2020 13:33,4/13/2020,0,0,0,0,DOH000000000007977,0,11674,2,0,0,1,1,0,ANECITO T. PESANTE SR. MEMORIAL HOSPITAL CO.
4/5/2020 13:31,4/5/2020 13:31,4/5/2020,0,0,0,0,DOH000000000007977,0,3911,3,0,0,1,1,0,ANECITO T. PESANTE SR. MEMORIAL HOSPITAL CO.
3/29/2020 18:23,3/29/2020 18:23,3/29/2020,0,0,0,0,DOH000000000007977,0,556,1,0,0,1,1,0,ANECITO T. PESANTE SR. MEMORIAL HOSPITAL CO.
4/13/2020 12:49,4/13/2020 12:49,4/13/2020,0,0,0,0,DOH000000000007978,0,11615,2,0,0,0,1,0,LEBAK FAMILY DOCTOR'S HOSPITAL
4/9/2020 14:55,4/9/2020 14:55,4/9/2020,0,0,0,0,DOH000000000007978,0,7446,2,0,0,0,3,0,LEBAK FAMILY DOCTOR'S HOSPITAL
4/10/2020 12:39,4/10/2020 12:39,4/10/2020,0,0,0,0,DOH000000000007978,0,8332,2,0,0,0,3,0,LEBAK FAMILY DOCTOR'S HOSPITAL
4/8/2020 13:24,4/8/2020 13:24,4/8/2020,0,0,0,0,DOH000000000007978,0,6392,2,0,0,0,3,0,LEBAK FAMILY DOCTOR'S HOSPITAL
4/10/2020 16:13,4/10/2020 16:13,4/10/2020,0,0,0,1,DOH000000000008483,0,8627,3,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
4/6/2020 16:05,4/6/2020 16:05,4/6/2020,0,0,0,1,DOH000000000008483,0,4770,3,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
3/30/2020 16:28,3/30/2020 16:28,3/30/2020,0,0,0,1,DOH000000000008483,0,855,3,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
4/9/2020 17:33,4/9/2020 17:33,4/9/2020,0,0,0,1,DOH000000000008483,0,7713,3,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
4/14/2020 13:08,4/14/2020 13:08,4/14/2020,0,0,0,1,DOH000000000008483,0,13012,2,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
3/28/2020 16:05,3/28/2020 16:05,3/28/2020,0,0,0,1,DOH000000000008483,0,318,3,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
3/29/2020 16:13,3/29/2020 16:13,3/29/2020,0,0,0,1,DOH000000000008483,0,534,3,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
4/1/2020 8:20,4/1/2020 8:20,4/1/2020,0,0,0,1,DOH000000000008483,0,1418,1,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
4/3/2020 12:12,4/3/2020 12:12,4/3/2020,0,0,0,1,DOH000000000008483,0,2635,2,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
4/7/2020 16:13,4/7/2020 16:13,4/7/2020,0,0,0,1,DOH000000000008483,0,5668,3,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
4/11/2020 16:02,4/11/2020 16:02,4/11/2020,0,0,0,1,DOH000000000008483,0,9610,3,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
4/4/2020 16:07,4/4/2020 16:07,4/4/2020,0,0,0,1,DOH000000000008483,0,3390,3,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
3/31/2020 12:12,3/31/2020 12:12,3/31/2020,0,0,0,1,DOH000000000008483,0,1130,2,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
4/13/2020 12:08,4/13/2020 12:08,4/13/2020,0,0,0,1,DOH000000000008483,0,11527,2,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
4/12/2020 16:09,4/12/2020 16:09,4/12/2020,0,0,0,1,DOH000000000008483,0,10705,3,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
4/2/2020 12:51,4/2/2020 12:51,4/2/2020,0,0,0,1,DOH000000000008483,0,2136,2,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
4/8/2020 16:02,4/8/2020 16:02,4/8/2020,0,0,0,1,DOH000000000008483,0,6550,3,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
4/5/2020 16:05,4/5/2020 16:05,4/5/2020,0,0,0,1,DOH000000000008483,0,3996,3,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
3/27/2020 17:07,3/27/2020 17:07,3/27/2020,0,0,0,1,DOH000000000008483,0,157,3,0,0,0,3,0,"DR. RONALD P. GUZMAN MEDICAL CENTER, INC."
4/6/2020 14:23,4/6/2020 14:23,4/6/2020,0,0,0,2,DOH000000000008577,0,4664,2,0,0,0,1,0,COTABATO SANITARIUM
3/31/2020 8:42,3/31/2020 8:42,3/31/2020,0,0,0,2,DOH000000000008577,0,1007,1,0,0,0,1,0,COTABATO SANITARIUM
4/9/2020 12:07,4/9/2020 12:07,4/9/2020,0,0,0,2,DOH000000000008577,0,7273,2,0,0,0,1,0,COTABATO SANITARIUM
4/10/2020 11:07,4/10/2020 11:07,4/10/2020,0,0,0,2,DOH000000000008577,0,8122,2,0,0,0,1,0,COTABATO SANITARIUM
4/14/2020 10:38,4/14/2020 10:38,4/14/2020,0,0,0,2,DOH000000000008577,0,12692,2,0,0,0,1,0,COTABATO SANITARIUM
4/1/2020 7:43,4/1/2020 7:43,4/1/2020,0,0,0,2,DOH000000000008577,0,1366,1,0,0,0,1,0,COTABATO SANITARIUM
4/11/2020 14:03,4/11/2020 14:03,4/11/2020,0,0,0,2,DOH000000000008577,0,9487,2,0,0,0,1,0,COTABATO SANITARIUM
3/30/2020 11:36,3/30/2020 11:36,3/30/2020,0,0,0,2,DOH000000000008577,0,734,2,0,0,0,1,0,COTABATO SANITARIUM
4/5/2020 13:13,4/5/2020 13:13,4/5/2020,0,0,0,2,DOH000000000008577,0,3895,2,0,0,0,1,0,COTABATO SANITARIUM
4/8/2020 14:20,4/8/2020 14:20,4/8/2020,0,0,0,2,DOH000000000008577,0,6427,3,0,0,0,1,0,COTABATO SANITARIUM
4/7/2020 14:07,4/7/2020 14:07,4/7/2020,0,0,0,2,DOH000000000008577,0,5505,3,0,0,0,1,0,COTABATO SANITARIUM
4/11/2020 17:13,4/11/2020 17:13,4/11/2020,0,0,0,2,DOH000000000009771,0,9773,3,0,0,0,0,0,RENMAR SPECIALISTS' HOSPITAL
4/9/2020 11:26,4/9/2020 11:26,4/9/2020,0,0,0,2,DOH000000000009771,0,7164,2,0,0,0,0,0,RENMAR SPECIALISTS' HOSPITAL
4/12/2020 19:38,4/12/2020 19:38,4/12/2020,0,0,0,3,DOH000000000011589,0,10862,3,0,0,0,1,1,"MOTHER OF MERCY HOSPITAL-TACLOBAN, INC."
4/7/2020 16:11,4/7/2020 16:11,4/7/2020,0,0,0,4,DOH000000000011589,0,5656,3,0,0,0,1,0,"MOTHER OF MERCY HOSPITAL-TACLOBAN, INC."
4/10/2020 17:54,4/10/2020 17:54,4/10/2020,0,0,0,3,DOH000000000011589,0,8747,3,0,0,0,1,1,"MOTHER OF MERCY HOSPITAL-TACLOBAN, INC."
4/9/2020 16:14,4/9/2020 16:14,4/9/2020,0,0,0,4,DOH000000000011589,0,7615,3,0,0,0,0,1,"MOTHER OF MERCY HOSPITAL-TACLOBAN, INC."
4/8/2020 16:17,4/8/2020 16:17,4/8/2020,0,0,0,4,DOH000000000011589,0,6617,3,0,0,0,1,1,"MOTHER OF MERCY HOSPITAL-TACLOBAN, INC."
4/13/2020 16:40,4/13/2020 16:40,4/13/2020,0,0,0,4,DOH000000000011589,0,12009,3,0,0,0,1,1,"MOTHER OF MERCY HOSPITAL-TACLOBAN, INC."
4/14/2020 13:32,4/14/2020 13:32,4/14/2020,0,0,0,4,DOH000000000011589,0,13049,2,0,0,0,0,1,"MOTHER OF MERCY HOSPITAL-TACLOBAN, INC."
4/11/2020 18:46,4/11/2020 18:46,4/11/2020,0,0,0,3,DOH000000000011589,0,9837,3,0,0,0,1,1,"MOTHER OF MERCY HOSPITAL-TACLOBAN, INC."
4/14/2020 8:37,4/14/2020 8:37,4/14/2020,0,0,0,0,DOH000000000013925,0,12499,1,0,0,0,0,0,RALPH EDMUND SPENCER FOUNDATION INC. HOSPITAL
4/14/2020 14:02,4/14/2020 14:02,4/14/2020,0,0,0,0,DOH000000000016768,0,13085,2,0,0,0,2,0,SAN JOSE DISTRICT HOSPITAL
4/3/2020 19:44,4/3/2020 19:44,4/3/2020,0,0,0,0,DOH000000000016768,0,2930,3,0,0,0,2,0,SAN JOSE DISTRICT HOSPITAL
4/1/2020 12:10,4/1/2020 12:10,4/1/2020,0,0,0,0,DOH000000000016768,0,1595,2,0,0,0,2,0,SAN JOSE DISTRICT HOSPITAL
4/5/2020 18:15,4/5/2020 18:15,4/5/2020,0,0,0,0,DOH000000000016768,0,4107,3,0,0,0,2,0,SAN JOSE DISTRICT HOSPITAL
4/13/2020 8:40,4/13/2020 8:40,4/13/2020,0,0,0,0,DOH000000000016768,0,11185,1,0,0,0,2,0,SAN JOSE DISTRICT HOSPITAL
4/6/2020 17:55,4/6/2020 17:55,4/6/2020,0,0,0,0,DOH000000000016768,0,4904,3,0,0,0,2,0,SAN JOSE DISTRICT HOSPITAL
3/31/2020 4:12,3/31/2020 4:12,3/31/2020,0,0,0,0,DOH000000000016768,0,1254,3,0,0,0,2,0,SAN JOSE DISTRICT HOSPITAL
4/2/2020 12:36,4/2/2020 12:36,4/2/2020,0,0,0,0,DOH000000000016768,0,2121,2,0,0,0,2,0,SAN JOSE DISTRICT HOSPITAL
4/10/2020 16:13,4/10/2020 16:13,4/10/2020,0,0,0,0,DOH000000000016768,0,8626,3,0,0,0,2,0,SAN JOSE DISTRICT HOSPITAL
4/7/2020 16:30,4/7/2020 16:30,4/7/2020,0,0,0,0,DOH000000000016768,0,5701,3,0,0,0,2,0,SAN JOSE DISTRICT HOSPITAL
4/8/2020 17:26,4/8/2020 17:26,4/8/2020,0,0,0,0,DOH000000000016768,0,6699,3,0,0,0,2,0,SAN JOSE DISTRICT HOSPITAL
4/9/2020 12:27,4/9/2020 12:27,4/9/2020,0,0,0,0,DOH000000000016768,0,7326,2,0,0,0,2,0,SAN JOSE DISTRICT HOSPITAL
4/14/2020 12:02,4/14/2020 12:02,4/14/2020,0,0,0,5,DOH000000000017409,0,12864,2,0,0,6,0,3,KARMELLI CLINIC AND HOSPITAL
4/13/2020 18:23,4/13/2020 18:23,4/13/2020,0,0,0,8,DOH000000000017409,0,12111,3,0,0,6,0,3,KARMELLI CLINIC AND HOSPITAL
4/2/2020 8:40,4/2/2020 8:40,4/2/2020,0,0,0,6,DOH000000000017445,0,1949,1,0,0,1,5,0,"HOLY NAME UNIVERSITY MEDICAL CENTER, INC."
4/9/2020 7:46,4/9/2020 7:46,4/9/2020,0,0,0,3,DOH000000000017445,0,6830,1,0,0,1,5,3,"HOLY NAME UNIVERSITY MEDICAL CENTER, INC."
4/1/2020 7:47,4/1/2020 7:47,4/1/2020,0,0,0,6,DOH000000000017445,0,1373,1,0,0,1,0,0,"HOLY NAME UNIVERSITY MEDICAL CENTER, INC."
4/12/2020 7:44,4/12/2020 7:44,4/12/2020,0,0,0,6,DOH000000000017445,0,9951,1,0,0,1,0,0,"HOLY NAME UNIVERSITY MEDICAL CENTER, INC."
4/4/2020 8:17,4/4/2020 8:17,4/4/2020,0,0,0,4,DOH000000000017445,0,3042,1,0,0,1,5,2,"HOLY NAME UNIVERSITY MEDICAL CENTER, INC."
4/3/2020 8:27,4/3/2020 8:27,4/3/2020,0,0,0,5,DOH000000000017445,0,2426,1,0,0,1,5,1,"HOLY NAME UNIVERSITY MEDICAL CENTER, INC."
4/8/2020 7:39,4/8/2020 7:39,4/8/2020,0,0,0,3,DOH000000000017445,0,5852,1,0,0,1,5,3,"HOLY NAME UNIVERSITY MEDICAL CENTER, INC."
4/14/2020 8:03,4/14/2020 8:03,4/14/2020,0,0,0,5,DOH000000000017445,0,12362,1,0,0,1,5,1,"HOLY NAME UNIVERSITY MEDICAL CENTER, INC."
4/6/2020 16:03,4/6/2020 16:03,4/6/2020,0,0,0,3,DOH000000000017445,0,4756,1,0,0,1,5,3,"HOLY NAME UNIVERSITY MEDICAL CENTER, INC."
4/7/2020 8:21,4/7/2020 8:21,4/7/2020,0,0,0,3,DOH000000000017445,0,5076,1,0,0,1,5,3,"HOLY NAME UNIVERSITY MEDICAL CENTER, INC."
4/13/2020 7:24,4/13/2020 7:24,4/13/2020,0,0,0,5,DOH000000000017445,0,10945,1,0,0,1,5,1,"HOLY NAME UNIVERSITY MEDICAL CENTER, INC."
4/5/2020 8:08,4/5/2020 8:08,4/5/2020,0,0,0,4,DOH000000000017445,0,3610,1,0,0,1,5,2,"HOLY NAME UNIVERSITY MEDICAL CENTER, INC."
4/11/2020 7:46,4/11/2020 7:46,4/11/2020,0,0,0,2,DOH000000000017445,0,8881,1,0,0,1,5,4,"HOLY NAME UNIVERSITY MEDICAL CENTER, INC."
3/29/2020 9:13,3/29/2020 9:13,3/29/2020,0,0,0,0,DOH000000000022594,0,410,1,0,0,0,0,0,JUSTICE JOSE ABAD SANTOS GENERAL HOSPITAL
4/12/2020 7:26,4/12/2020 7:26,4/12/2020,0,0,0,0,DOH000000000023598,0,9922,1,0,0,4,0,0,SAN JOSE DISTRICT HOSPITAL
4/13/2020 12:18,4/13/2020 12:18,4/13/2020,0,0,0,0,DOH000000000023598,0,11558,1,0,0,4,8,0,SAN JOSE DISTRICT HOSPITAL
3/31/2020 10:59,3/31/2020 10:59,3/31/2020,0,0,0,5,DOH000000000023598,0,1076,1,0,0,2,0,3,SAN JOSE DISTRICT HOSPITAL
4/6/2020 12:15,4/6/2020 12:15,4/6/2020,0,3,0,0,DOH000000000023734,1,4560,2,0,0,0,0,0,SAN JOAQUIN MOTHER AND CHILD HOSPITAL
4/12/2020 15:41,4/12/2020 15:41,4/12/2020,0,0,0,0,DOH000000000023750,0,10595,3,0,0,0,1,0,BALO-I PROVINCIAL HOSPITAL
4/13/2020 15:35,4/13/2020 15:35,4/13/2020,0,0,0,0,DOH000000000023750,0,11793,3,0,0,0,1,0,BALO-I PROVINCIAL HOSPITAL
4/14/2020 11:28,4/14/2020 11:28,4/14/2020,0,0,0,0,DOH000000000023750,0,12744,2,0,0,0,1,0,BALO-I PROVINCIAL HOSPITAL
4/11/2020 16:26,4/11/2020 16:26,4/11/2020,0,0,0,0,DOH000000000023750,0,9693,3,0,0,0,1,0,BALO-I PROVINCIAL HOSPITAL
4/10/2020 16:17,4/10/2020 16:17,4/10/2020,0,0,0,0,DOH000000000023750,0,8644,3,0,0,0,1,0,BALO-I PROVINCIAL HOSPITAL
4/9/2020 15:56,4/9/2020 15:56,4/9/2020,0,0,0,0,DOH000000000023750,0,7518,3,0,0,0,1,0,BALO-I PROVINCIAL HOSPITAL
3/31/2020 12:04,3/31/2020 12:04,3/31/2020,0,0,0,1,DOH000000000023754,0,1125,2,0,0,0,1,0,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC."
4/10/2020 16:13,4/10/2020 16:13,4/10/2020,0,0,0,1,DOH000000000023754,0,8630,3,0,0,1,1,0,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC."
4/4/2020 16:51,4/4/2020 16:51,4/4/2020,0,0,0,1,DOH000000000023754,0,3472,3,0,0,1,1,0,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC."
4/1/2020 7:14,4/1/2020 7:14,4/1/2020,0,0,0,1,DOH000000000023754,0,1348,1,0,0,1,1,0,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC."
3/29/2020 14:21,3/29/2020 14:21,3/29/2020,0,0,0,1,DOH000000000023754,0,504,3,0,0,1,1,0,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC."
4/13/2020 13:17,4/13/2020 13:17,4/13/2020,0,0,0,1,DOH000000000023754,0,11659,2,0,0,1,1,0,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC."
4/3/2020 18:21,4/3/2020 18:21,4/3/2020,0,0,0,1,DOH000000000023754,0,2920,3,0,0,1,1,0,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC."
3/30/2020 14:44,3/30/2020 14:44,3/30/2020,0,0,0,1,DOH000000000023754,0,806,2,0,0,1,1,0,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC."
4/7/2020 12:04,4/7/2020 12:04,4/7/2020,0,0,0,1,DOH000000000023754,0,5380,2,0,0,1,1,0,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC."
4/5/2020 16:35,4/5/2020 16:35,4/5/2020,0,0,0,1,DOH000000000023754,0,4045,3,0,0,1,1,0,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC."
4/8/2020 16:15,4/8/2020 16:15,4/8/2020,0,0,0,1,DOH000000000023754,0,6608,3,0,0,1,1,0,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC."
4/6/2020 15:20,4/6/2020 15:20,4/6/2020,0,0,0,1,DOH000000000023754,0,4692,3,0,0,1,1,0,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC."
4/14/2020 14:06,4/14/2020 14:06,4/14/2020,0,0,0,1,DOH000000000023754,0,13087,2,0,0,1,1,0,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC."
4/11/2020 16:59,4/11/2020 16:59,4/11/2020,0,0,0,1,DOH000000000023754,0,9754,3,0,0,1,1,0,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC."
4/9/2020 16:11,4/9/2020 16:11,4/9/2020,0,0,0,1,DOH000000000023754,0,7596,3,0,0,1,1,0,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC."
4/2/2020 6:51,4/2/2020 6:51,4/2/2020,0,0,0,1,DOH000000000023754,0,2312,3,0,0,1,1,0,"OUR LADY OF MT. CARMEL MEDICAL CENTER-CLARK, INC."
4/8/2020 9:15,4/8/2020 9:15,4/8/2020,1,0,0,4,DOH000000000023755,0,6092,1,0,0,7,0,3,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-BAYPOINTE, INC. (fo"
4/14/2020 11:58,4/14/2020 11:58,4/14/2020,1,0,0,0,DOH000000000023755,0,12843,1,0,0,7,0,9,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-BAYPOINTE, INC. (fo"
4/4/2020 8:50,4/4/2020 8:50,4/4/2020,1,0,0,2,DOH000000000023755,0,3100,1,0,1,3,0,5,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-BAYPOINTE, INC. (fo"
4/13/2020 7:24,4/13/2020 7:24,4/13/2020,1,0,0,0,DOH000000000023755,0,10942,1,0,0,7,0,10,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER-BAYPOINTE, INC. (fo"
